split,image,flight,frame,boxes,source
val,6_867,6,867,7,mots_only
val,6_870,6,870,1,mots_only
val,6_880,6,880,1,mots_only
val,6_887,6,887,7,mots_only
val,6_890,6,890,1,mots_only
val,6_900,6,900,3,mots_only
val,6_907,6,907,8,mots_only
val,6_910,6,910,5,mots_only
val,6_917,6,917,10,mots_only
val,6_920,6,920,2,mots_only
val,6_925,6,925,9,mots_only
val,6_926,6,926,2,mots_only
val,6_930,6,930,3,mots_only
val,6_932,6,932,1,mots_only
val,6_940,6,940,5,mots_only
val,6_945,6,945,10,mots_only
val,6_946,6,946,2,mots_only
val,6_950,6,950,5,mots_only
val,6_958,6,958,10,mots_only
val,6_960,6,960,4,mots_only
val,6_961,6,961,1,mots_only
val,6_970,6,970,10,mots_only
val,6_971,6,971,4,mots_only
val,6_980,6,980,3,mots_only
val,6_981,6,981,5,mots_only
val,6_990,6,990,10,mots_only
val,6_991,6,991,2,mots_only
val,87_1009,87,1009,1,mots_only
val,87_1029,87,1029,1,mots_only
val,87_1033,87,1033,1,mots_only
val,87_1109,87,1109,1,mots_only
val,87_1133,87,1133,1,mots_only
val,87_1139,87,1139,1,mots_only
val,87_1159,87,1159,1,mots_only
val,89_18990,89,18990,1,mots_only
val,89_19000,89,19000,1,mots_only
val,89_19010,89,19010,1,mots_only
val,89_19020,89,19020,1,mots_only
val,89_19030,89,19030,1,mots_only
val,89_19050,89,19050,1,mots_only
val,89_19070,89,19070,1,mots_only
val,89_19090,89,19090,1,mots_only
val,89_19110,89,19110,1,mots_only
val,89_19111,89,19111,1,mots_only
val,89_19130,89,19130,1,mots_only
val,89_19150,89,19150,1,mots_only
test,152_14253,152,14253,2,mots_only
test,152_14273,152,14273,3,mots_only
test,152_14293,152,14293,3,mots_only
test,152_14313,152,14313,3,mots_only
test,152_14333,152,14333,3,mots_only
test,152_14353,152,14353,4,mots_only
test,152_14373,152,14373,4,mots_only
test,152_14393,152,14393,5,mots_only
test,152_14413,152,14413,5,mots_only
test,152_14433,152,14433,5,mots_only
test,152_14453,152,14453,5,mots_only
test,152_14473,152,14473,5,mots_only
test,152_14493,152,14493,5,mots_only
test,152_14513,152,14513,5,mots_only
test,152_14533,152,14533,6,mots_only
test,152_14543,152,14543,2,mots_only
test,152_14553,152,14553,6,mots_only
test,152_14563,152,14563,2,mots_only
test,152_14573,152,14573,8,mots_only
test,152_14593,152,14593,8,mots_only
test,152_14613,152,14613,8,mots_only
test,152_14633,152,14633,10,mots_only
test,152_14653,152,14653,10,mots_only
test,152_14663,152,14663,10,mots_only
test,152_14673,152,14673,7,mots_only
test,152_14683,152,14683,1,mots_only
test,152_14693,152,14693,9,mots_only
test,152_14703,152,14703,9,mots_only
test,152_14723,152,14723,8,mots_only
test,152_14733,152,14733,8,mots_only
test,152_14743,152,14743,7,mots_only
test,152_14763,152,14763,6,mots_only
test,152_14783,152,14783,5,mots_only
test,152_14803,152,14803,5,mots_only
test,152_14823,152,14823,5,mots_only
test,152_14833,152,14833,5,mots_only
test,152_14853,152,14853,4,mots_only
test,152_14863,152,14863,4,mots_only
test,152_14883,152,14883,3,mots_only
test,152_14903,152,14903,3,mots_only
test,152_14913,152,14913,2,mots_only
test,152_14943,152,14943,1,mots_only
test,152_14963,152,14963,1,mots_only
test,159_2148,159,2148,1,mots_only
test,159_2149,159,2149,1,mots_only
test,159_2155,159,2155,1,mots_only
test,159_2171,159,2171,1,mots_only
test,159_2179,159,2179,1,mots_only
test,159_2187,159,2187,1,yolo+mots
test,159_2193,159,2193,1,yolo+mots
test,159_2199,159,2199,1,yolo+mots
test,159_2209,159,2209,1,yolo+mots
test,159_2217,159,2217,1,yolo+mots
test,159_2239,159,2239,2,mots_only
test,159_2247,159,2247,1,mots_only
test,159_2249,159,2249,1,yolo+mots
test,159_2252,159,2252,2,mots_only
test,159_2259,159,2259,2,mots_only
test,159_2269,159,2269,2,mots_only
test,159_2271,159,2271,2,mots_only
test,159_2277,159,2277,1,mots_only
test,159_2289,159,2289,2,mots_only
test,159_2307,159,2307,1,mots_only
test,159_2319,159,2319,1,mots_only
test,159_2327,159,2327,1,mots_only
test,159_2330,159,2330,1,mots_only
test,159_3361,159,3361,1,mots_only
test,159_3377,159,3377,1,mots_only
test,159_3391,159,3391,1,yolo+mots
test,159_3398,159,3398,1,yolo+mots
test,159_3407,159,3407,1,yolo+mots
test,159_3418,159,3418,1,yolo+mots
test,159_3437,159,3437,1,yolo+mots
test,159_3448,159,3448,1,yolo+mots
test,159_3467,159,3467,1,yolo+mots
test,159_3478,159,3478,1,yolo+mots
test,159_3497,159,3497,1,yolo+mots
test,159_3508,159,3508,2,yolo+mots
test,159_3517,159,3517,2,yolo+mots
test,159_3527,159,3527,1,yolo+mots
test,159_3538,159,3538,2,yolo+mots
test,159_3557,159,3557,1,yolo+mots
test,159_3562,159,3562,1,yolo+mots
test,159_3569,159,3569,1,mots_only
test,159_3570,159,3570,1,mots_only
test,159_4687,159,4687,1,mots_only
test,159_4698,159,4698,1,mots_only
test,159_4718,159,4718,2,yolo+mots
test,159_4748,159,4748,2,yolo+mots
test,159_4778,159,4778,2,yolo+mots
test,159_4805,159,4805,2,yolo+mots
test,159_4808,159,4808,2,yolo+mots
test,159_4815,159,4815,2,yolo+mots
test,159_4838,159,4838,2,yolo+mots
test,159_4865,159,4865,2,yolo+mots
test,159_4868,159,4868,1,yolo+mots
test,159_4871,159,4871,1,yolo+mots
test,159_4875,159,4875,1,yolo+mots
test,159_4880,159,4880,1,mots_only
test,160_3033,160,3033,1,mots_only
test,160_3034,160,3034,1,mots_only
test,160_3065,160,3065,1,mots_only
test,160_3087,160,3087,1,mots_only
test,160_3095,160,3095,1,mots_only
test,160_3125,160,3125,1,mots_only
test,160_3150,160,3150,1,mots_only
test,160_3155,160,3155,1,mots_only
test,160_3156,160,3156,1,mots_only
test,160_3185,160,3185,1,mots_only
test,160_3186,160,3186,1,mots_only
test,160_3205,160,3205,1,mots_only
test,160_3216,160,3216,1,mots_only
test,160_3221,160,3221,1,mots_only
test,160_3223,160,3223,1,mots_only
test,160_3246,160,3246,1,mots_only
test,160_3253,160,3253,1,mots_only
test,160_3266,160,3266,2,mots_only
test,160_3289,160,3289,1,mots_only
test,160_3296,160,3296,1,mots_only
test,160_3298,160,3298,1,mots_only
test,160_3299,160,3299,1,mots_only
test,160_4302,160,4302,1,mots_only
test,160_4312,160,4312,1,mots_only
test,160_4322,160,4322,1,mots_only
test,160_4332,160,4332,1,mots_only
test,160_4392,160,4392,2,mots_only
test,160_4402,160,4402,1,mots_only
test,160_4422,160,4422,1,mots_only
test,160_4432,160,4432,1,mots_only
test,160_4452,160,4452,1,mots_only
test,160_4462,160,4462,1,mots_only
test,160_4472,160,4472,1,mots_only
test,160_4482,160,4482,2,mots_only
test,160_4492,160,4492,1,mots_only
test,160_4502,160,4502,1,mots_only
test,160_4512,160,4512,1,mots_only
test,160_4522,160,4522,1,mots_only
test,160_4532,160,4532,1,mots_only
test,161_2738,161,2738,1,mots_only
test,161_2740,161,2740,2,mots_only
test,161_2750,161,2750,1,yolo+mots
test,161_2759,161,2759,1,yolo+mots
test,161_2760,161,2760,1,yolo+mots
test,161_2769,161,2769,1,yolo+mots
test,161_2780,161,2780,2,yolo+mots
test,161_2789,161,2789,2,yolo+mots
test,161_2800,161,2800,2,yolo+mots
test,161_2809,161,2809,2,yolo+mots
test,161_2810,161,2810,2,yolo+mots
test,161_2820,161,2820,1,yolo+mots
test,161_2829,161,2829,1,mots_only
test,161_2830,161,2830,2,mots_only
test,161_2840,161,2840,2,mots_only
test,161_2860,161,2860,1,mots_only
test,161_4298,161,4298,1,mots_only
test,161_4308,161,4308,1,mots_only
test,161_4328,161,4328,1,mots_only
test,161_4338,161,4338,1,mots_only
test,161_4342,161,4342,1,mots_only
test,161_4348,161,4348,1,mots_only
test,161_4358,161,4358,1,mots_only
test,161_4368,161,4368,2,mots_only
test,161_4378,161,4378,2,mots_only
test,161_4388,161,4388,2,mots_only
test,161_4408,161,4408,2,mots_only
test,161_4418,161,4418,2,mots_only
test,161_4428,161,4428,2,mots_only
test,161_4438,161,4438,2,mots_only
test,161_4448,161,4448,2,mots_only
test,161_4458,161,4458,2,mots_only
test,161_4467,161,4467,2,mots_only
test,161_4468,161,4468,2,mots_only
test,161_4478,161,4478,2,mots_only
test,161_4488,161,4488,2,mots_only
test,161_4498,161,4498,2,mots_only
test,161_4500,161,4500,2,mots_only
test,161_4508,161,4508,2,mots_only
test,161_4510,161,4510,2,mots_only
test,161_4511,161,4511,2,mots_only
test,161_6283,161,6283,1,mots_only
test,161_6285,161,6285,1,mots_only
test,161_6295,161,6295,2,mots_only
test,161_6305,161,6305,3,mots_only
test,161_6315,161,6315,6,mots_only
test,161_6325,161,6325,6,mots_only
test,161_6335,161,6335,8,mots_only
test,161_6345,161,6345,8,mots_only
test,161_6355,161,6355,10,mots_only
test,161_6365,161,6365,11,mots_only
test,161_6385,161,6385,12,mots_only
test,161_6395,161,6395,12,mots_only
test,161_6405,161,6405,12,mots_only
test,161_6415,161,6415,12,mots_only
test,161_6425,161,6425,2,yolo+mots
test,161_6435,161,6435,1,yolo+mots
test,161_6445,161,6445,12,mots_only
test,161_6455,161,6455,12,mots_only
test,161_6465,161,6465,1,yolo+mots
test,161_6475,161,6475,1,yolo+mots
test,161_6485,161,6485,11,mots_only
test,161_6495,161,6495,11,mots_only
test,161_6505,161,6505,11,mots_only
test,161_6515,161,6515,1,yolo+mots
test,161_6525,161,6525,7,mots_only
test,161_6535,161,6535,5,mots_only
test,161_6545,161,6545,4,mots_only
test,161_6555,161,6555,3,mots_only
test,161_6565,161,6565,1,mots_only
test,161_6575,161,6575,1,mots_only
test,161_6585,161,6585,1,mots_only
test,161_6587,161,6587,1,mots_only
test,161_7549,161,7549,3,mots_only
test,161_7559,161,7559,3,mots_only
test,161_7569,161,7569,4,mots_only
test,161_7579,161,7579,5,mots_only
test,161_7589,161,7589,1,yolo+mots
test,161_7599,161,7599,7,mots_only
test,161_7609,161,7609,9,mots_only
test,161_7619,161,7619,10,mots_only
test,161_7629,161,7629,11,mots_only
test,161_7649,161,7649,2,yolo+mots
test,161_7659,161,7659,2,yolo+mots
test,161_7669,161,7669,1,yolo+mots
test,161_7679,161,7679,2,yolo+mots
test,161_7689,161,7689,2,yolo+mots
test,161_7699,161,7699,2,yolo+mots
test,161_7709,161,7709,2,yolo+mots
test,161_7719,161,7719,2,yolo+mots
test,161_7729,161,7729,3,yolo+mots
test,161_7739,161,7739,2,yolo+mots
test,161_7749,161,7749,3,yolo+mots
test,161_7759,161,7759,2,yolo+mots
test,161_7769,161,7769,3,yolo+mots
test,161_7779,161,7779,2,yolo+mots
test,161_7789,161,7789,2,yolo+mots
test,161_7799,161,7799,2,yolo+mots
test,161_7809,161,7809,2,yolo+mots
test,161_7819,161,7819,4,yolo+mots
test,161_7829,161,7829,1,yolo+mots
test,161_7839,161,7839,1,yolo+mots
test,161_7849,161,7849,1,yolo+mots
test,161_7859,161,7859,1,yolo+mots
test,161_7869,161,7869,1,yolo+mots
test,161_7879,161,7879,1,yolo+mots
test,161_7889,161,7889,1,yolo+mots
test,161_7909,161,7909,1,yolo+mots
test,161_7919,161,7919,1,yolo+mots
test,161_7929,161,7929,2,yolo+mots
test,161_7939,161,7939,3,mots_only
test,161_7949,161,7949,2,mots_only
test,161_7959,161,7959,2,mots_only
test,161_7969,161,7969,2,mots_only
test,161_7979,161,7979,2,mots_only
test,161_7999,161,7999,1,mots_only
test,161_8393,161,8393,2,mots_only
test,161_8413,161,8413,3,mots_only
test,161_8423,161,8423,3,mots_only
test,161_8433,161,8433,3,mots_only
test,161_8443,161,8443,3,mots_only
test,161_8453,161,8453,3,mots_only
test,161_8473,161,8473,2,yolo+mots
test,161_8483,161,8483,2,yolo+mots
test,161_8493,161,8493,2,yolo+mots
test,161_8503,161,8503,2,yolo+mots
test,161_8513,161,8513,1,yolo+mots
test,161_8533,161,8533,2,yolo+mots
test,161_8543,161,8543,2,yolo+mots
test,161_8553,161,8553,2,yolo+mots
test,161_8563,161,8563,1,yolo+mots
test,161_8573,161,8573,1,yolo+mots
test,161_8593,161,8593,1,mots_only
test,161_8603,161,8603,5,mots_only
test,161_8623,161,8623,1,yolo+mots
test,161_8643,161,8643,6,mots_only
test,161_8653,161,8653,1,yolo+mots
test,161_8663,161,8663,1,yolo+mots
test,161_8673,161,8673,1,yolo+mots
test,161_8683,161,8683,1,yolo+mots
test,161_8695,161,8695,1,yolo+mots
test,161_8703,161,8703,5,mots_only
test,161_8705,161,8705,1,mots_only
test,161_8713,161,8713,5,mots_only
test,161_8716,161,8716,1,mots_only
test,161_8723,161,8723,3,mots_only
test,161_8725,161,8725,1,mots_only
test,161_8733,161,8733,2,mots_only
test,161_8735,161,8735,1,mots_only
test,161_8743,161,8743,1,mots_only
test,162_6200,162,6200,1,mots_only
test,162_6201,162,6201,1,mots_only
test,162_6206,162,6206,1,mots_only
test,162_6214,162,6214,2,mots_only
test,162_6244,162,6244,1,yolo+mots
test,162_6274,162,6274,2,mots_only
test,162_6299,162,6299,2,mots_only
test,162_6304,162,6304,2,mots_only
test,162_6334,162,6334,2,mots_only
test,162_6349,162,6349,1,mots_only
test,162_6359,162,6359,1,yolo+mots
test,162_6364,162,6364,2,mots_only
test,162_6369,162,6369,2,mots_only
test,162_6379,162,6379,2,mots_only
test,162_6387,162,6387,1,mots_only
test,162_7446,162,7446,1,mots_only
test,162_7455,162,7455,1,mots_only
test,162_7456,162,7456,1,mots_only
test,162_7458,162,7458,2,mots_only
test,162_7487,162,7487,1,mots_only
test,162_7488,162,7488,2,mots_only
test,162_7491,162,7491,1,mots_only
test,162_7498,162,7498,1,yolo+mots
test,162_7501,162,7501,1,yolo+mots
test,162_7506,162,7506,1,yolo+mots
test,162_7512,162,7512,1,mots_only
test,162_7516,162,7516,1,yolo+mots
test,162_7517,162,7517,1,mots_only
test,162_7518,162,7518,1,yolo+mots
test,162_7519,162,7519,1,yolo+mots
test,162_7520,162,7520,1,yolo+mots
test,162_7526,162,7526,2,yolo+mots
test,162_7527,162,7527,3,yolo+mots
test,162_7528,162,7528,1,yolo+mots
test,162_7533,162,7533,2,yolo+mots
test,162_7536,162,7536,1,yolo+mots
test,162_7548,162,7548,2,yolo+mots
test,162_7553,162,7553,2,yolo+mots
test,162_7556,162,7556,2,yolo+mots
test,162_7558,162,7558,3,yolo+mots
test,162_7563,162,7563,3,yolo+mots
test,162_7578,162,7578,3,yolo+mots
test,162_7588,162,7588,2,yolo+mots
test,162_7593,162,7593,2,yolo+mots
test,162_7616,162,7616,2,yolo+mots
test,162_7618,162,7618,2,yolo+mots
test,162_7623,162,7623,2,yolo+mots
test,162_7628,162,7628,3,yolo+mots
test,162_7638,162,7638,1,yolo+mots
test,162_7645,162,7645,2,yolo+mots
test,162_7648,162,7648,3,yolo+mots
test,162_7650,162,7650,2,yolo+mots
test,162_7651,162,7651,2,yolo+mots
test,162_7653,162,7653,1,yolo+mots
test,162_7678,162,7678,1,yolo+mots
test,162_7683,162,7683,1,yolo+mots
test,162_7684,162,7684,1,yolo+mots
test,162_7688,162,7688,1,yolo+mots
test,162_7695,162,7695,1,yolo+mots
test,162_7696,162,7696,2,yolo+mots
test,162_7708,162,7708,1,yolo+mots
test,162_7713,162,7713,5,mots_only
test,162_7717,162,7717,1,mots_only
test,162_7719,162,7719,1,mots_only
test,162_7720,162,7720,1,mots_only
test,162_7723,162,7723,3,mots_only
test,162_7726,162,7726,1,mots_only
test,162_7727,162,7727,1,mots_only
test,162_7729,162,7729,2,mots_only
test,162_7733,162,7733,1,mots_only
test,162_7734,162,7734,1,mots_only
test,162_8284,162,8284,1,mots_only
test,162_8312,162,8312,1,mots_only
test,162_8342,162,8342,1,mots_only
test,162_8355,162,8355,1,mots_only
test,162_8364,162,8364,1,mots_only
test,162_8372,162,8372,1,mots_only
test,162_8374,162,8374,1,mots_only
test,162_8399,162,8399,1,mots_only
test,162_8402,162,8402,2,mots_only
test,162_8404,162,8404,2,mots_only
test,162_8406,162,8406,1,mots_only
test,162_8409,162,8409,1,mots_only
test,162_8414,162,8414,1,mots_only
test,162_8428,162,8428,2,mots_only
test,162_8429,162,8429,1,mots_only
test,162_8431,162,8431,1,mots_only
test,162_8432,162,8432,2,mots_only
test,162_8433,162,8433,1,mots_only
test,162_8438,162,8438,2,mots_only
test,162_8439,162,8439,3,mots_only
test,162_8440,162,8440,1,mots_only
test,162_8441,162,8441,1,yolo+mots
test,162_8444,162,8444,1,mots_only
test,162_8448,162,8448,1,mots_only
test,162_8450,162,8450,1,mots_only
test,162_8459,162,8459,2,mots_only
test,162_8462,162,8462,1,mots_only
test,162_8473,162,8473,1,mots_only
test,162_8474,162,8474,1,mots_only
test,162_8478,162,8478,2,mots_only
test,162_8482,162,8482,1,yolo+mots
test,162_8483,162,8483,1,mots_only
test,162_8489,162,8489,2,mots_only
test,162_8490,162,8490,1,mots_only
test,162_8500,162,8500,5,mots_only
test,162_8504,162,8504,1,yolo+mots
test,162_8508,162,8508,1,yolo+mots
test,162_8512,162,8512,1,yolo+mots
test,162_8519,162,8519,1,yolo+mots
test,162_8520,162,8520,1,yolo+mots
test,162_8533,162,8533,1,yolo+mots
test,162_8534,162,8534,1,yolo+mots
test,162_8538,162,8538,2,mots_only
test,162_8542,162,8542,3,mots_only
test,162_8545,162,8545,3,mots_only
test,162_8549,162,8549,2,mots_only
test,162_8550,162,8550,1,mots_only
test,162_8552,162,8552,1,mots_only
test,162_8557,162,8557,4,mots_only
test,162_8562,162,8562,1,mots_only
test,162_8568,162,8568,4,mots_only
test,162_8569,162,8569,1,mots_only
test,162_8573,162,8573,1,mots_only
test,162_8576,162,8576,1,mots_only
test,162_8577,162,8577,5,mots_only
test,162_8581,162,8581,2,mots_only
test,162_8582,162,8582,3,mots_only
test,162_8583,162,8583,1,mots_only
test,162_8587,162,8587,1,mots_only
test,162_8591,162,8591,2,mots_only
test,162_8592,162,8592,3,mots_only
test,162_8593,162,8593,1,mots_only
test,162_8597,162,8597,1,mots_only
test,162_8612,162,8612,2,mots_only
test,162_8622,162,8622,1,mots_only
test,162_8630,162,8630,1,mots_only
test,162_8642,162,8642,1,mots_only
test,162_8666,162,8666,1,mots_only
test,163_6123,163,6123,2,mots_only
test,163_6133,163,6133,4,mots_only
test,163_6135,163,6135,1,mots_only
test,163_6143,163,6143,6,mots_only
test,163_6153,163,6153,6,mots_only
test,163_6155,163,6155,4,mots_only
test,163_6163,163,6163,5,mots_only
test,163_6173,163,6173,1,yolo+mots
test,163_6175,163,6175,1,yolo+mots
test,163_6183,163,6183,6,mots_only
test,163_6193,163,6193,1,yolo+mots
test,163_6195,163,6195,1,yolo+mots
test,163_6203,163,6203,3,mots_only
test,163_6215,163,6215,2,mots_only
test,163_6225,163,6225,2,mots_only
test,163_6235,163,6235,2,mots_only
test,163_6245,163,6245,2,mots_only
test,163_6265,163,6265,2,mots_only
test,163_6285,163,6285,3,mots_only
test,163_6295,163,6295,1,yolo+mots
test,163_6305,163,6305,3,yolo+mots
test,163_6315,163,6315,1,yolo+mots
test,163_6325,163,6325,1,yolo+mots
test,163_6335,163,6335,1,yolo+mots
test,163_6345,163,6345,1,yolo+mots
test,163_6355,163,6355,1,yolo+mots
test,163_6365,163,6365,1,yolo+mots
test,163_6375,163,6375,2,yolo+mots
test,163_6385,163,6385,2,yolo+mots
test,163_6395,163,6395,2,yolo+mots
test,163_6405,163,6405,1,yolo+mots
test,163_6421,163,6421,2,yolo+mots
test,163_6425,163,6425,3,yolo+mots
test,163_6431,163,6431,3,yolo+mots
test,163_6435,163,6435,4,yolo+mots
test,163_6445,163,6445,3,yolo+mots
test,163_6455,163,6455,3,yolo+mots
test,163_6465,163,6465,5,yolo+mots
test,163_6475,163,6475,5,yolo+mots
test,163_6485,163,6485,4,yolo+mots
test,163_6495,163,6495,2,yolo+mots
test,163_6505,163,6505,1,yolo+mots
test,163_6515,163,6515,1,yolo+mots
test,163_6525,163,6525,2,mots_only
test,163_6535,163,6535,1,mots_only
test,163_7470,163,7470,2,mots_only
test,163_7481,163,7481,5,mots_only
test,163_7490,163,7490,1,yolo+mots
test,163_7500,163,7500,3,yolo+mots
test,163_7510,163,7510,2,yolo+mots
test,163_7520,163,7520,2,yolo+mots
test,163_7530,163,7530,3,yolo+mots
test,163_7540,163,7540,4,yolo+mots
test,163_7550,163,7550,4,yolo+mots
test,163_7560,163,7560,2,yolo+mots
test,163_7570,163,7570,1,yolo+mots
test,163_7572,163,7572,2,yolo+mots
test,163_7575,163,7575,2,yolo+mots
test,163_7582,163,7582,4,yolo+mots
test,163_7585,163,7585,1,yolo+mots
test,163_7590,163,7590,4,yolo+mots
test,163_7592,163,7592,2,yolo+mots
test,163_7600,163,7600,3,yolo+mots
test,163_7610,163,7610,2,yolo+mots
test,163_7612,163,7612,2,yolo+mots
test,163_7620,163,7620,4,yolo+mots
test,163_7622,163,7622,3,yolo+mots
test,163_7630,163,7630,4,yolo+mots
test,163_7640,163,7640,2,yolo+mots
test,163_7642,163,7642,1,yolo+mots
test,163_7650,163,7650,1,yolo+mots
test,163_7652,163,7652,2,yolo+mots
test,163_7660,163,7660,4,mots_only
test,163_7662,163,7662,2,mots_only
test,163_7672,163,7672,1,mots_only
test,163_7682,163,7682,2,mots_only
test,163_7702,163,7702,2,mots_only
test,163_7722,163,7722,2,mots_only
test,163_7742,163,7742,2,mots_only
test,163_7762,163,7762,1,yolo+mots
test,163_7772,163,7772,1,mots_only
test,163_8514,163,8514,2,mots_only
test,163_8524,163,8524,2,mots_only
test,163_8534,163,8534,2,mots_only
test,163_8554,163,8554,2,mots_only
test,163_8574,163,8574,1,yolo+mots
test,163_8594,163,8594,2,mots_only
test,163_8614,163,8614,2,mots_only
test,163_8624,163,8624,2,mots_only
test,163_8634,163,8634,2,mots_only
test,163_8644,163,8644,2,mots_only
test,163_8654,163,8654,2,mots_only
test,260_16237,260,16237,2,mots_only
test,260_16267,260,16267,2,mots_only
test,260_16287,260,16287,2,mots_only
test,260_16337,260,16337,2,mots_only
test,260_16416,260,16416,2,mots_only
test,260_16457,260,16457,2,mots_only
test,260_16497,260,16497,2,mots_only
test,260_16514,260,16514,2,mots_only
test,260_16515,260,16515,2,mots_only
test,260_16565,260,16565,2,mots_only
test,260_16615,260,16615,2,mots_only
test,260_24142,260,24142,1,mots_only
test,260_24202,260,24202,1,mots_only
test,260_24235,260,24235,1,mots_only
test,260_24315,260,24315,1,mots_only
test,260_24385,260,24385,2,mots_only
test,260_24425,260,24425,2,mots_only
test,260_24465,260,24465,1,mots_only
test,260_24475,260,24475,2,mots_only
test,260_24525,260,24525,3,mots_only
test,260_24585,260,24585,3,mots_only
test,260_24635,260,24635,3,mots_only
test,260_24675,260,24675,3,mots_only
test,260_24735,260,24735,3,mots_only
test,260_24765,260,24765,3,mots_only
test,260_24825,260,24825,3,mots_only
test,260_24831,260,24831,2,mots_only
test,260_24834,260,24834,2,mots_only
test,260_24884,260,24884,1,mots_only
test,260_24946,260,24946,1,mots_only
test,260_7318,260,7318,1,mots_only
test,260_7348,260,7348,1,mots_only
test,260_7350,260,7350,1,mots_only
test,260_7388,260,7388,1,mots_only
test,260_7428,260,7428,1,mots_only
test,260_7468,260,7468,1,mots_only
test,260_7508,260,7508,1,mots_only
test,261_10289,261,10289,1,mots_only
test,261_10389,261,10389,1,mots_only
test,261_10444,261,10444,1,mots_only
test,261_10462,261,10462,1,mots_only
test,261_10469,261,10469,1,mots_only
test,261_20666,261,20666,2,mots_only
test,261_20681,261,20681,2,mots_only
test,261_20707,261,20707,2,mots_only
test,261_28518,261,28518,1,mots_only
test,261_28549,261,28549,1,mots_only
test,261_28599,261,28599,1,mots_only
test,261_28639,261,28639,1,mots_only
test,261_28699,261,28699,1,mots_only
test,261_28779,261,28779,1,mots_only
test,261_28799,261,28799,1,mots_only
test,261_28809,261,28809,1,mots_only
test,261_8105,261,8105,1,mots_only
test,261_8155,261,8155,1,mots_only
test,261_8215,261,8215,1,mots_only
test,261_8235,261,8235,1,mots_only
test,261_8429,261,8429,1,mots_only
test,261_8484,261,8484,1,mots_only
test,261_8499,261,8499,1,mots_only
test,261_8537,261,8537,1,mots_only
test,262_11803,262,11803,4,mots_only
test,262_11863,262,11863,4,mots_only
test,262_11913,262,11913,4,mots_only
test,262_11943,262,11943,4,mots_only
test,262_145,262,145,1,mots_only
test,262_16164,262,16164,1,mots_only
test,262_16224,262,16224,1,mots_only
test,262_16274,262,16274,1,mots_only
test,262_17027,262,17027,1,mots_only
test,262_17057,262,17057,2,mots_only
test,262_17087,262,17087,2,mots_only
test,262_17127,262,17127,2,mots_only
test,262_17157,262,17157,2,mots_only
test,262_17197,262,17197,2,mots_only
test,262_17237,262,17237,2,mots_only
test,262_17277,262,17277,2,mots_only
test,262_225,262,225,1,mots_only
test,262_325,262,325,1,mots_only
test,262_377,262,377,1,mots_only
test,262_5797,262,5797,2,mots_only
test,262_5807,262,5807,2,mots_only
test,262_5817,262,5817,3,mots_only
test,262_5827,262,5827,4,mots_only
test,262_5847,262,5847,4,mots_only
test,262_5877,262,5877,4,mots_only
test,262_5907,262,5907,3,mots_only
test,262_5967,262,5967,2,mots_only
test,262_5977,262,5977,3,mots_only
test,262_6037,262,6037,3,mots_only
test,262_6087,262,6087,3,mots_only
test,262_6137,262,6137,3,mots_only
test,262_6187,262,6187,3,mots_only
test,262_6207,262,6207,1,mots_only
test,262_7042,262,7042,1,mots_only
test,262_7052,262,7052,1,mots_only
test,262_7062,262,7062,2,mots_only
test,262_7072,262,7072,2,mots_only
test,262_7142,262,7142,3,mots_only
test,262_7172,262,7172,3,mots_only
test,262_7242,262,7242,3,mots_only
test,262_7262,262,7262,3,mots_only
test,262_7263,262,7263,3,mots_only
test,262_7269,262,7269,3,mots_only
test,262_7289,262,7289,3,mots_only
test,262_7339,262,7339,3,mots_only
test,262_7379,262,7379,3,mots_only
test,262_7389,262,7389,2,mots_only
test,262_7429,262,7429,1,mots_only
test,262_7528,262,7528,1,mots_only
test,262_7628,262,7628,1,mots_only
test,262_7678,262,7678,1,mots_only
test,262_7788,262,7788,1,mots_only
test,262_7875,262,7875,3,mots_only
test,262_7885,262,7885,3,mots_only
test,262_7925,262,7925,3,mots_only
test,262_7965,262,7965,3,mots_only
test,262_8015,262,8015,3,mots_only
test,262_8065,262,8065,3,mots_only
test,262_8075,262,8075,2,mots_only
test,262_8085,262,8085,1,mots_only
test,262_8155,262,8155,1,mots_only
test,263_11132,263,11132,1,mots_only
test,263_11142,263,11142,1,mots_only
test,263_11172,263,11172,2,mots_only
test,263_11240,263,11240,2,mots_only
test,263_11300,263,11300,2,mots_only
test,263_11370,263,11370,2,mots_only
test,263_11420,263,11420,2,mots_only
test,263_11470,263,11470,1,mots_only
test,263_11500,263,11500,1,mots_only
test,263_11530,263,11530,1,mots_only
test,263_12945,263,12945,1,mots_only
test,263_13015,263,13015,1,mots_only
test,263_13085,263,13085,1,mots_only
test,263_16980,263,16980,1,mots_only
test,263_17030,263,17030,4,mots_only
test,263_17050,263,17050,4,mots_only
test,263_17100,263,17100,4,mots_only
test,263_17150,263,17150,4,mots_only
test,263_17200,263,17200,4,mots_only
test,263_17250,263,17250,4,mots_only
test,263_17310,263,17310,4,mots_only
test,263_17390,263,17390,4,mots_only
test,263_17423,263,17423,4,mots_only
test,263_17446,263,17446,1,mots_only
test,263_17447,263,17447,2,mots_only
test,263_17506,263,17506,1,mots_only
test,263_17508,263,17508,1,mots_only
test,263_17592,263,17592,1,mots_only
test,263_17720,263,17720,1,mots_only
test,263_17721,263,17721,1,mots_only
test,263_17723,263,17723,1,mots_only
