split,image,kept,reason,boxes_out
train,79_1580,True,ok,1
train,79_1584,True,ok,1
train,79_1610,True,ok,1
train,79_1640,True,ok,1
train,79_1660,True,ok,1
train,79_1676,True,ok,1
train,79_1706,True,ok,1
train,79_1746,True,ok,1
train,79_1786,True,ok,1
train,79_4973,True,ok,1
train,79_4999,True,ok,1
train,79_5003,True,ok,2
train,79_5023,True,ok,2
train,79_5053,True,ok,2
train,79_5063,True,ok,3
train,79_5073,True,ok,3
train,79_5083,True,ok,1
train,79_5093,True,ok,3
train,79_5123,True,ok,3
train,79_5126,True,ok,3
train,79_5148,True,ok,2
train,79_5163,True,ok,1
train,79_5178,True,ok,1
train,79_5193,True,ok,1
train,79_5196,True,ok,3
train,79_5256,True,ok,3
train,79_5269,True,ok,2
train,79_5276,True,ok,2
train,79_5306,True,ok,1
train,79_5336,True,ok,1
train,79_5376,True,ok,1
train,79_5396,True,ok,1
train,79_5567,True,ok,1
train,79_5569,True,ok,1
train,79_5599,True,ok,1
train,79_5606,True,ok,1
train,79_5616,True,ok,1
train,79_5627,True,ok,2
train,79_5647,False,ambiguous_motion,0
train,79_5667,True,ok,2
train,79_5697,True,ok,3
train,79_5717,True,ok,3
train,79_5737,True,ok,3
train,79_5757,True,ok,3
train,79_5779,True,ok,3
train,79_5787,True,ok,3
train,79_5807,True,ok,4
train,79_5809,True,ok,1
train,79_5817,True,ok,4
train,79_5837,True,ok,4
train,79_5857,True,ok,4
train,79_5877,True,ok,4
train,79_5907,True,ok,4
train,79_5918,True,ok,3
train,79_5929,True,ok,1
train,79_5937,True,ok,4
train,79_5957,True,ok,4
train,79_5977,True,ok,4
train,79_5989,True,ok,1
train,79_5997,True,ok,3
train,79_6017,True,ok,3
train,79_6019,True,ok,1
train,79_6037,True,ok,3
train,79_6049,True,ok,1
train,79_6077,True,ok,3
train,79_6079,True,ok,1
train,79_6107,True,ok,2
train,79_6109,True,ok,1
train,79_6127,True,ok,2
train,79_6139,True,ok,1
train,79_6187,True,ok,1
train,79_6882,True,ok,1
train,79_6922,True,ok,1
train,79_6962,True,ok,1
train,79_6987,True,ok,1
train,79_6992,True,ok,1
train,79_7007,True,ok,1
train,79_7022,True,ok,1
train,79_7037,True,ok,1
train,79_7042,True,ok,2
train,79_7057,True,ok,1
train,79_7062,True,ok,2
train,79_7067,True,ok,1
train,79_7087,True,ok,1
train,79_7092,True,ok,3
train,79_7107,True,ok,1
train,79_7112,True,ok,2
train,79_7117,True,ok,1
train,79_7142,True,ok,2
train,79_7172,True,ok,1
train,79_7202,True,ok,1
train,79_7232,True,ok,1
train,79_7252,True,ok,1
train,79_7282,True,ok,1
train,79_7312,True,ok,1
train,79_7345,True,ok,1
train,79_772,True,ok,1
train,79_7783,False,excluded_species,0
train,79_7803,False,excluded_species,0
train,79_7823,False,excluded_species,0
train,79_7853,False,excluded_species,0
train,79_7863,False,excluded_species,0
train,79_7893,False,excluded_species,0
train,79_7913,False,excluded_species,0
train,79_7933,False,excluded_species,0
train,79_7963,False,excluded_species,0
train,79_7983,False,excluded_species,0
train,79_8003,False,excluded_species,0
train,79_8013,False,excluded_species,0
train,79_8023,False,excluded_species,0
train,79_8043,False,excluded_species,0
train,79_8063,False,excluded_species,0
train,79_8083,False,excluded_species,0
train,79_8086,False,excluded_species,0
train,79_8096,False,excluded_species,0
train,79_8103,False,excluded_species,0
train,79_8123,False,excluded_species,0
train,79_8143,False,excluded_species,0
train,79_8163,False,excluded_species,0
train,79_8166,True,ok,1
train,79_8183,True,ok,1
train,79_822,True,ok,1
train,79_857,True,ok,1
train,79_862,True,ok,1
train,79_877,True,ok,1
train,79_907,True,ok,1
train,79_937,True,ok,1
train,80_1012,True,ok,1
train,80_1389,True,ok,1
train,80_1419,True,ok,1
train,80_1439,True,ok,1
train,80_1469,True,ok,1
train,80_1475,True,ok,1
train,80_1499,True,ok,1
train,80_1509,True,ok,1
train,80_1529,True,ok,1
train,80_1559,True,ok,1
train,80_1579,True,ok,1
train,80_1609,True,ok,1
train,80_1639,True,ok,1
train,80_1651,True,ok,1
train,80_1669,True,ok,1
train,80_1699,True,ok,1
train,80_1729,True,ok,1
train,80_1749,True,ok,1
train,80_4915,True,ok,1
train,80_4945,True,ok,2
train,80_4955,True,ok,3
train,80_4975,True,ok,3
train,80_4985,True,ok,4
train,80_5015,True,ok,4
train,80_5035,True,ok,4
train,80_5065,True,ok,4
train,80_5102,True,ok,4
train,80_5105,True,ok,1
train,80_5109,True,ok,1
train,80_5112,False,ambiguous_motion,0
train,80_5114,True,ok,2
train,80_5115,True,ok,1
train,80_5121,True,ok,1
train,80_5126,True,ok,5
train,80_5129,False,ambiguous_motion,0
train,80_5145,True,ok,4
train,80_5159,True,ok,2
train,80_5185,True,ok,4
train,80_5189,True,ok,3
train,80_5215,True,ok,4
train,80_5219,False,ambiguous_motion,0
train,80_5245,True,ok,4
train,80_5249,True,ok,3
train,80_5255,True,ok,3
train,80_5260,True,ok,3
train,80_5293,True,ok,2
train,80_5295,True,ok,2
train,80_5345,True,ok,1
train,80_5363,True,ok,1
train,80_5475,True,ok,1
train,80_5525,True,ok,1
train,80_5533,True,ok,1
train,80_5563,True,ok,3
train,80_5593,True,ok,1
train,80_5643,True,ok,3
train,80_5673,True,ok,3
train,80_5703,True,ok,4
train,80_5733,True,ok,3
train,80_5739,True,ok,4
train,80_5763,True,ok,3
train,80_5769,True,ok,1
train,80_5799,True,ok,4
train,80_5829,True,ok,1
train,80_5843,True,ok,3
train,80_5863,True,ok,3
train,80_5869,True,ok,1
train,80_5899,True,ok,2
train,80_5903,True,ok,3
train,80_5929,True,ok,1
train,80_5933,True,ok,2
train,80_5953,True,ok,3
train,80_5959,True,ok,1
train,80_5983,True,ok,3
train,80_5989,True,ok,1
train,80_6013,True,ok,3
train,80_6039,True,ok,1
train,80_6043,True,ok,4
train,80_6063,True,ok,4
train,80_6069,True,ok,1
train,80_6073,True,ok,4
train,80_6083,True,ok,5
train,80_6103,True,ok,4
train,80_6109,True,ok,1
train,80_6143,True,ok,4
train,80_6163,True,ok,2
train,80_6193,True,ok,1
train,80_6998,True,ok,1
train,80_7068,True,ok,2
train,80_7088,True,ok,4
train,80_7098,True,ok,4
train,80_7105,True,ok,4
train,80_7106,True,ok,1
train,80_7115,True,ok,2
train,80_7136,True,ok,1
train,80_7145,True,ok,1
train,80_7147,True,ok,1
train,80_7166,True,ok,1
train,80_7185,True,ok,1
train,80_7196,True,ok,1
train,80_7215,True,ok,1
train,80_7226,True,ok,1
train,80_7256,True,ok,1
train,80_7285,True,ok,1
train,80_834,True,ok,1
train,80_874,True,ok,1
train,80_934,True,ok,1
train,80_942,True,ok,1
train,81_0,True,ok,1
train,81_1022,True,ok,1
train,81_1487,True,ok,1
train,81_1517,True,ok,1
train,81_1547,True,ok,1
train,81_1572,True,ok,1
train,81_1577,True,ok,1
train,81_1597,True,ok,1
train,81_1617,True,ok,1
train,81_1637,True,ok,1
train,81_1657,True,ok,1
train,81_1677,True,ok,1
train,81_1697,True,ok,1
train,81_1717,True,ok,1
train,81_1737,True,ok,1
train,81_1757,True,ok,1
train,81_1777,True,ok,1
train,81_1794,True,ok,1
train,81_20,True,ok,1
train,81_4990,True,ok,2
train,81_5030,True,ok,2
train,81_5060,True,ok,2
train,81_5090,True,ok,2
train,81_5111,True,ok,3
train,81_5130,True,ok,2
train,81_5141,True,ok,1
train,81_5151,True,ok,2
train,81_5170,True,ok,2
train,81_5175,True,ok,1
train,81_5181,True,ok,1
train,81_5200,True,ok,2
train,81_5201,True,ok,1
train,81_5240,True,ok,2
train,81_5248,True,ok,1
train,81_5290,True,ok,2
train,81_5300,True,ok,1
train,81_5323,True,ok,1
train,81_5336,True,ok,1
train,81_5342,True,ok,1
train,81_5343,True,ok,1
train,81_5351,True,ok,1
train,81_5356,True,ok,1
train,81_5559,True,ok,1
train,81_5569,False,ambiguous_motion,0
train,81_5589,False,ambiguous_motion,0
train,81_5619,True,ok,2
train,81_5638,True,ok,2
train,81_5639,True,ok,2
train,81_5640,True,ok,2
train,81_5646,True,ok,2
train,81_5648,True,ok,2
train,81_5649,True,ok,2
train,81_5651,True,ok,2
train,81_5653,True,ok,2
train,81_5654,True,ok,2
train,81_5659,True,ok,2
train,81_5668,False,ambiguous_motion,0
train,81_5689,True,ok,2
train,81_5729,True,ok,2
train,81_5737,True,ok,2
train,81_5747,True,ok,3
train,81_5761,True,ok,2
train,81_5767,False,ambiguous_motion,0
train,81_5779,True,ok,2
train,81_5782,False,ambiguous_motion,0
train,81_5797,True,ok,2
train,81_5808,False,ambiguous_motion,0
train,81_5819,False,ambiguous_motion,0
train,81_5832,True,ok,1
train,81_5857,False,ambiguous_motion,0
train,81_5859,False,ambiguous_motion,0
train,81_5872,False,ambiguous_motion,0
train,81_5877,False,ambiguous_motion,0
train,81_5892,False,ambiguous_motion,0
train,81_5899,False,ambiguous_motion,0
train,81_5907,True,ok,3
train,81_5922,False,ambiguous_motion,0
train,81_5929,True,ok,2
train,81_5947,False,ambiguous_motion,0
train,81_5962,False,ambiguous_motion,0
train,81_5967,False,ambiguous_motion,0
train,81_5971,True,ok,2
train,81_5977,False,ambiguous_motion,0
train,81_5979,True,ok,2
train,81_5982,False,ambiguous_motion,0
train,81_6017,True,ok,3
train,81_6022,True,ok,1
train,81_6037,True,ok,3
train,81_6055,True,ok,1
train,81_6067,True,ok,3
train,81_6097,True,ok,3
train,81_6137,True,ok,3
train,81_6177,True,ok,3
train,81_6217,True,ok,3
train,81_6978,True,ok,1
train,81_7018,True,ok,1
train,81_7058,True,ok,2
train,81_7064,True,ok,4
train,81_7094,True,ok,4
train,81_7104,True,ok,4
train,81_7124,True,ok,3
train,81_7144,True,ok,3
train,81_7174,True,ok,1
train,81_7184,True,ok,2
train,81_7204,True,ok,3
train,81_7244,True,ok,3
train,81_7274,True,ok,3
train,81_7314,True,ok,3
train,81_7344,True,ok,3
train,81_7357,True,ok,3
train,81_7360,True,ok,1
train,81_7364,True,ok,3
train,81_7367,True,ok,2
train,81_7368,True,ok,2
train,81_7369,True,ok,3
train,81_7372,True,ok,3
train,81_7384,True,ok,3
train,81_7896,True,ok,1
train,81_7936,True,ok,1
train,81_7976,True,ok,1
train,81_8006,True,ok,1
train,81_8046,True,ok,1
train,81_854,True,ok,1
train,81_894,True,ok,1
train,81_936,True,ok,1
train,81_952,True,ok,1
train,81_992,True,ok,1
train,82_1378,True,ok,1
train,82_1418,True,ok,1
train,82_1448,True,ok,1
train,82_1450,True,ok,1
train,82_1478,True,ok,1
train,82_1508,True,ok,1
train,82_1538,True,ok,1
train,82_1568,True,ok,1
train,82_1598,True,ok,1
train,82_1628,True,ok,1
train,82_1668,True,ok,1
train,82_1698,True,ok,1
train,82_1728,True,ok,1
train,82_1748,True,ok,1
train,82_4948,True,ok,2
train,82_4998,True,ok,2
train,82_5028,True,ok,2
train,82_5078,True,ok,2
train,82_5118,True,ok,2
train,82_5123,True,ok,2
train,82_5148,True,ok,2
train,82_5188,True,ok,2
train,82_5218,True,ok,2
train,82_5238,True,ok,2
train,82_5258,True,ok,1
train,82_5589,True,ok,1
train,82_5609,True,ok,2
train,82_5619,True,ok,4
train,82_5649,True,ok,4
train,82_5660,True,ok,4
train,82_5661,True,ok,4
train,82_5665,True,ok,2
train,82_5669,True,ok,4
train,82_5699,True,ok,5
train,82_5719,True,ok,2
train,82_5729,True,ok,5
train,82_5769,True,ok,5
train,82_5789,True,ok,5
train,82_5809,True,ok,4
train,82_5849,True,ok,3
train,82_5889,True,ok,3
train,82_5929,True,ok,3
train,82_5959,True,ok,2
train,82_5979,True,ok,2
train,82_6009,True,ok,2
train,82_6039,True,ok,2
train,82_6079,True,ok,2
train,82_6871,True,ok,1
train,82_6921,True,ok,1
train,82_6961,True,ok,3
train,82_6981,True,ok,4
train,82_7001,True,ok,5
train,82_7041,True,ok,5
train,82_7071,True,ok,5
train,82_7091,True,ok,5
train,82_7121,True,ok,3
train,82_7151,True,ok,3
train,82_7181,True,ok,3
train,82_7211,True,ok,3
train,82_7251,True,ok,3
train,82_727,True,ok,1
train,82_7281,True,ok,3
train,82_7321,True,ok,3
train,82_7371,True,ok,2
train,82_7411,True,ok,2
train,82_7451,True,ok,2
train,82_7461,True,ok,2
train,82_7463,True,ok,2
train,82_7471,True,ok,2
train,82_7491,True,ok,1
train,82_7713,True,ok,1
train,82_7743,True,ok,2
train,82_7783,True,ok,2
train,82_7823,True,ok,2
train,82_7863,True,ok,2
train,82_7903,True,ok,2
train,82_7904,True,ok,1
train,82_7914,True,ok,2
train,82_7923,True,ok,2
train,82_7944,True,ok,1
train,82_7994,True,ok,1
train,82_8024,True,ok,1
train,82_817,True,ok,1
train,82_836,True,ok,1
train,82_896,True,ok,1
train,83_1035,True,ok,1
train,83_1527,True,ok,1
train,83_1567,True,ok,1
train,83_1589,True,ok,1
train,83_1607,True,ok,1
train,83_1637,True,ok,1
train,83_1647,False,excluded_species,0
train,83_1657,False,excluded_species,0
train,83_1677,True,ok,1
train,83_1688,True,ok,1
train,83_1697,False,excluded_species,0
train,83_1747,False,excluded_species,0
train,83_1777,False,excluded_species,0
train,83_1793,False,excluded_species,0
train,83_1807,False,excluded_species,0
train,83_1837,False,excluded_species,0
train,83_3880,True,ok,2
train,83_3920,True,ok,2
train,83_3950,True,ok,3
train,83_3970,True,ok,3
train,83_3990,True,ok,2
train,83_4020,True,ok,2
train,83_4050,True,ok,2
train,83_4080,True,ok,2
train,83_4086,True,ok,2
train,83_4110,True,ok,2
train,83_4140,True,ok,2
train,83_4160,True,ok,2
train,83_4180,True,ok,1
train,83_4210,True,ok,1
train,83_4240,True,ok,1
train,83_4270,True,ok,1
train,83_4300,True,ok,1
train,83_4312,True,ok,1
train,83_4340,True,ok,1
train,83_4347,True,ok,1
train,83_4360,True,ok,1
train,83_4361,True,ok,1
train,83_4364,True,ok,1
train,83_4365,True,ok,2
train,83_4368,True,ok,1
train,83_4385,True,ok,2
train,83_4395,True,ok,3
train,83_4415,True,ok,3
train,83_4445,True,ok,3
train,83_4475,True,ok,3
train,83_4505,True,ok,3
train,83_4535,True,ok,3
train,83_4555,True,ok,3
train,83_4565,True,ok,2
train,83_4585,True,ok,2
train,83_4605,True,ok,2
train,83_4625,True,ok,1
train,83_4975,True,ok,2
train,83_4995,True,ok,2
train,83_5005,True,ok,2
train,83_5045,True,ok,2
train,83_5095,True,ok,1
train,83_5105,True,ok,1
train,83_5125,True,ok,1
train,83_5151,True,ok,1
train,83_5165,True,ok,2
train,83_5195,True,ok,1
train,83_5225,True,ok,2
train,83_5255,True,ok,1
train,83_5262,True,ok,1
train,83_5265,True,ok,1
train,83_5268,True,ok,1
train,83_5275,True,ok,1
train,83_5864,True,ok,2
train,83_5914,True,ok,1
train,83_5926,True,ok,1
train,83_5954,True,ok,2
train,83_5984,True,ok,2
train,83_6014,True,ok,1
train,83_6017,True,ok,1
train,83_6044,True,ok,1
train,83_6054,True,ok,1
train,83_6074,True,ok,1
train,83_6076,True,ok,2
train,83_7116,True,ok,2
train,83_7119,True,ok,2
train,83_7129,True,ok,2
train,83_7152,True,ok,2
train,83_7163,True,ok,2
train,83_7172,True,ok,2
train,83_7192,True,ok,2
train,83_850,True,ok,1
train,83_890,True,ok,1
train,83_940,True,ok,1
train,83_950,True,ok,1
train,83_965,True,ok,1
train,84_10145,False,excluded_species,0
train,84_10165,False,excluded_species,0
train,84_10185,False,excluded_species,0
train,84_10205,False,excluded_species,0
train,84_10225,False,excluded_species,0
train,84_10245,False,excluded_species,0
train,84_10265,False,excluded_species,0
train,84_10295,False,excluded_species,0
train,84_10325,False,excluded_species,0
train,84_10355,False,excluded_species,0
train,84_10375,False,excluded_species,0
train,84_10405,False,excluded_species,0
train,84_10435,False,excluded_species,0
train,84_10465,False,excluded_species,0
train,84_10495,False,excluded_species,0
train,84_10505,False,excluded_species,0
train,84_109,True,ok,1
train,84_119,True,ok,1
train,84_120,True,ok,3
train,84_124,True,ok,1
train,84_125,True,ok,5
train,84_129,True,ok,2
train,84_135,True,ok,4
train,84_145,True,ok,5
train,84_155,True,ok,7
train,84_165,True,ok,8
train,84_1810,True,ok,1
train,84_1840,True,ok,1
train,84_185,True,ok,8
train,84_1870,True,ok,1
train,84_1890,True,ok,2
train,84_1910,True,ok,2
train,84_1913,True,ok,2
train,84_1920,True,ok,2
train,84_1940,True,ok,3
train,84_1970,True,ok,4
train,84_1990,True,ok,4
train,84_2005,True,ok,2
train,84_2016,True,ok,6
train,84_2026,True,ok,5
train,84_2036,True,ok,6
train,84_2046,True,ok,5
train,84_205,True,ok,8
train,84_2056,True,ok,5
train,84_2076,True,ok,4
train,84_2096,True,ok,3
train,84_210,True,ok,6
train,84_2126,True,ok,2
train,84_2136,True,ok,2
train,84_2176,True,ok,1
train,84_2216,True,ok,1
train,84_2236,True,ok,1
train,84_235,True,ok,8
train,84_2378,True,ok,1
train,84_2408,True,ok,1
train,84_242,True,ok,9
train,84_2448,True,ok,1
train,84_2488,True,ok,1
train,84_2528,True,ok,1
train,84_2548,True,ok,1
train,84_262,True,ok,9
train,84_282,True,ok,9
train,84_302,True,ok,9
train,84_322,True,ok,9
train,84_342,True,ok,9
train,84_35,True,ok,1
train,84_372,True,ok,9
train,84_392,True,ok,9
train,84_413,True,ok,8
train,84_415,True,ok,7
train,84_422,True,ok,10
train,84_439,True,ok,10
train,84_462,True,ok,10
train,84_492,True,ok,10
train,84_501,True,ok,6
train,84_512,True,ok,10
train,84_542,True,ok,10
train,84_562,True,ok,10
train,84_582,True,ok,10
train,84_612,True,ok,10
train,84_632,True,ok,10
train,84_639,True,ok,5
train,84_652,True,ok,9
train,84_672,True,ok,9
train,84_684,True,ok,5
train,84_692,True,ok,9
train,84_702,True,ok,9
train,84_722,True,ok,7
train,84_752,True,ok,4
train,84_762,True,ok,3
train,84_792,True,ok,1
train,84_822,True,ok,1
train,84_85,True,ok,1
train,85_0,True,ok,1
train,85_100,True,ok,7
train,85_120,True,ok,7
train,85_130,True,ok,5
train,85_140,True,ok,5
train,85_150,True,ok,2
train,85_1509,True,ok,1
train,85_1539,True,ok,1
train,85_1579,True,ok,1
train,85_160,True,ok,4
train,85_1619,True,ok,1
train,85_1649,True,ok,1
train,85_1679,True,ok,2
train,85_170,True,ok,2
train,85_1719,True,ok,2
train,85_1729,True,ok,3
train,85_1759,True,ok,3
train,85_1769,True,ok,3
train,85_1799,True,ok,3
train,85_180,True,ok,4
train,85_1829,True,ok,3
train,85_1849,True,ok,4
train,85_1879,True,ok,3
train,85_190,True,ok,2
train,85_1909,True,ok,3
train,85_1949,True,ok,2
train,85_1979,True,ok,1
train,85_1989,True,ok,2
train,85_20,True,ok,3
train,85_2019,True,ok,2
train,85_2039,True,ok,2
train,85_2079,True,ok,1
train,85_210,True,ok,4
train,85_2119,True,ok,1
train,85_2159,True,ok,1
train,85_220,True,ok,2
train,85_240,True,ok,4
train,85_250,True,ok,6
train,85_270,True,ok,1
train,85_280,True,ok,2
train,85_30,True,ok,6
train,85_300,True,ok,3
train,85_310,True,ok,3
train,85_320,True,ok,1
train,85_340,True,ok,3
train,85_350,True,ok,1
train,85_370,True,ok,3
train,85_380,True,ok,1
train,85_390,True,ok,1
train,85_40,True,ok,1
train,85_400,True,ok,3
train,85_409,True,ok,1
train,85_410,True,ok,1
train,85_422,True,ok,3
train,85_430,True,ok,4
train,85_460,True,ok,4
train,85_490,True,ok,4
train,85_50,True,ok,3
train,85_510,True,ok,5
train,85_540,True,ok,5
train,85_550,True,ok,6
train,85_570,True,ok,6
train,85_60,True,ok,7
train,85_600,True,ok,7
train,85_630,True,ok,7
train,85_660,True,ok,7
train,85_683,True,ok,4
train,85_700,True,ok,7
train,85_701,True,ok,3
train,85_730,True,ok,8
train,85_740,True,ok,8
train,85_760,True,ok,6
train,85_780,True,ok,4
train,85_80,True,ok,6
train,85_800,True,ok,2
train,85_880,True,ok,1
train,85_920,True,ok,1
train,85_940,True,ok,1
train,86_0,True,ok,1
train,86_10,True,ok,1
train,86_100,True,ok,4
train,86_1006,True,ok,1
train,86_1026,True,ok,1
train,86_1046,True,ok,1
train,86_1056,True,ok,1
train,86_1066,True,ok,1
train,86_110,True,ok,4
train,86_1192,True,ok,2
train,86_120,True,ok,4
train,86_1212,True,ok,3
train,86_1232,True,ok,3
train,86_1252,True,ok,4
train,86_1282,True,ok,4
train,86_130,True,ok,4
train,86_1302,True,ok,4
train,86_1322,True,ok,4
train,86_1342,True,ok,4
train,86_1362,True,ok,4
train,86_1372,True,ok,4
train,86_1392,True,ok,4
train,86_140,True,ok,4
train,86_1412,True,ok,4
train,86_1432,True,ok,5
train,86_1442,True,ok,4
train,86_1452,True,ok,5
train,86_1472,True,ok,5
train,86_1492,True,ok,5
train,86_150,True,ok,4
train,86_1512,True,ok,5
train,86_1532,True,ok,5
train,86_1552,True,ok,5
train,86_1565,True,ok,5
train,86_1585,True,ok,4
train,86_160,True,ok,4
train,86_1605,True,ok,4
train,86_1625,True,ok,4
train,86_1645,True,ok,4
train,86_1665,True,ok,4
train,86_1685,True,ok,4
train,86_170,True,ok,4
train,86_1705,True,ok,4
train,86_1715,True,ok,3
train,86_1735,True,ok,2
train,86_1755,True,ok,2
train,86_1775,True,ok,2
train,86_1789,True,ok,1
train,86_1795,True,ok,2
train,86_1799,True,ok,1
train,86_180,True,ok,4
train,86_1809,True,ok,1
train,86_1814,True,ok,1
train,86_1815,True,ok,2
train,86_1817,True,ok,1
train,86_1819,True,ok,1
train,86_1825,True,ok,1
train,86_1827,True,ok,1
train,86_1835,True,ok,2
train,86_1855,True,ok,2
train,86_1863,True,ok,2
train,86_190,True,ok,4
train,86_20,True,ok,2
train,86_200,True,ok,4
train,86_210,True,ok,4
train,86_220,True,ok,4
train,86_230,True,ok,4
train,86_240,True,ok,4
train,86_250,True,ok,4
train,86_260,True,ok,4
train,86_2693,True,ok,2
train,86_270,True,ok,4
train,86_2713,True,ok,2
train,86_2733,True,ok,2
train,86_2753,True,ok,2
train,86_2760,True,ok,1
train,86_2767,True,ok,1
train,86_2773,True,ok,2
train,86_2793,True,ok,2
train,86_2796,True,ok,2
train,86_280,True,ok,4
train,86_2813,True,ok,3
train,86_2833,True,ok,3
train,86_2853,True,ok,3
train,86_2863,True,ok,4
train,86_2883,True,ok,4
train,86_290,True,ok,4
train,86_2903,True,ok,4
train,86_2922,True,ok,2
train,86_2923,True,ok,4
train,86_2933,True,ok,4
train,86_2943,True,ok,4
train,86_2963,True,ok,3
train,86_2983,True,ok,3
train,86_30,True,ok,2
train,86_300,True,ok,4
train,86_3003,True,ok,3
train,86_3016,True,ok,1
train,86_3023,True,ok,3
train,86_3043,True,ok,3
train,86_3063,True,ok,3
train,86_3082,True,ok,1
train,86_3083,True,ok,3
train,86_310,True,ok,4
train,86_3103,True,ok,3
train,86_3127,True,ok,3
train,86_3147,True,ok,2
train,86_3167,True,ok,2
train,86_3187,True,ok,2
train,86_320,True,ok,4
train,86_3206,True,ok,1
train,86_3210,True,ok,2
train,86_3220,True,ok,2
train,86_3226,True,ok,1
train,86_3230,True,ok,2
train,86_3240,True,ok,2
train,86_3250,True,ok,2
train,86_3260,True,ok,2
train,86_3270,True,ok,2
train,86_3280,True,ok,2
train,86_3290,True,ok,3
train,86_330,True,ok,4
train,86_3310,True,ok,3
train,86_3330,True,ok,3
train,86_3350,True,ok,3
train,86_3374,True,ok,3
train,86_3394,True,ok,2
train,86_340,True,ok,4
train,86_3414,True,ok,2
train,86_3425,True,ok,3
train,86_3434,True,ok,2
train,86_3445,True,ok,2
train,86_3454,True,ok,2
train,86_3465,True,ok,3
train,86_3469,True,ok,1
train,86_3470,True,ok,1
train,86_3474,True,ok,4
train,86_3494,True,ok,4
train,86_350,True,ok,4
train,86_3504,True,ok,4
train,86_3524,True,ok,4
train,86_3540,True,ok,1
train,86_3544,True,ok,5
train,86_3554,True,ok,5
train,86_3564,True,ok,5
train,86_3574,True,ok,5
train,86_3587,True,ok,5
train,86_360,True,ok,4
train,86_3607,True,ok,4
train,86_3627,True,ok,4
train,86_3647,True,ok,4
train,86_3661,True,ok,2
train,86_3667,True,ok,5
train,86_3687,True,ok,5
train,86_3707,True,ok,5
train,86_3714,True,ok,4
train,86_372,True,ok,4
train,86_3724,True,ok,3
train,86_3734,True,ok,2
train,86_3754,True,ok,1
train,86_3774,True,ok,1
train,86_3794,True,ok,1
train,86_392,True,ok,3
train,86_40,True,ok,3
train,86_412,True,ok,3
train,86_432,True,ok,3
train,86_452,True,ok,3
train,86_462,True,ok,4
train,86_472,True,ok,4
train,86_482,True,ok,4
train,86_492,True,ok,4
train,86_50,True,ok,3
train,86_5018,True,ok,1
train,86_502,True,ok,4
train,86_5024,True,ok,1
train,86_5044,True,ok,2
train,86_5064,True,ok,3
train,86_5076,True,ok,3
train,86_5096,True,ok,4
train,86_5103,True,ok,4
train,86_5104,True,ok,1
train,86_512,True,ok,4
train,86_5123,True,ok,5
train,86_5143,True,ok,5
train,86_5155,True,ok,5
train,86_5175,True,ok,6
train,86_5195,True,ok,6
train,86_5215,True,ok,6
train,86_522,True,ok,4
train,86_5235,True,ok,6
train,86_5240,True,ok,2
train,86_5245,True,ok,1
train,86_5255,True,ok,6
train,86_5265,True,ok,1
train,86_5275,True,ok,6
train,86_5295,True,ok,6
train,86_5315,True,ok,6
train,86_532,True,ok,4
train,86_5335,True,ok,6
train,86_5355,True,ok,6
train,86_5375,True,ok,6
train,86_5395,True,ok,6
train,86_5415,True,ok,6
train,86_5435,True,ok,6
train,86_5455,True,ok,6
train,86_5465,True,ok,1
train,86_5475,True,ok,4
train,86_5489,True,ok,4
train,86_5509,True,ok,3
train,86_552,True,ok,4
train,86_5529,True,ok,3
train,86_5549,True,ok,3
train,86_5559,True,ok,1
train,86_5569,True,ok,4
train,86_5589,True,ok,4
train,86_5609,True,ok,4
train,86_5618,True,ok,6
train,86_5638,True,ok,6
train,86_5648,True,ok,2
train,86_5658,True,ok,6
train,86_5678,True,ok,6
train,86_5688,True,ok,5
train,86_5708,True,ok,3
train,86_572,True,ok,4
train,86_5728,True,ok,3
train,86_5748,True,ok,3
train,86_5768,True,ok,3
train,86_5788,True,ok,3
train,86_5808,True,ok,3
train,86_5828,True,ok,4
train,86_5848,True,ok,4
train,86_5858,True,ok,4
train,86_5859,True,ok,4
train,86_5871,True,ok,4
train,86_5889,True,ok,1
train,86_5891,True,ok,6
train,86_5911,True,ok,6
train,86_592,True,ok,4
train,86_5931,True,ok,6
train,86_5951,True,ok,6
train,86_5971,True,ok,6
train,86_5983,True,ok,6
train,86_5993,True,ok,5
train,86_60,True,ok,4
train,86_6013,True,ok,5
train,86_602,True,ok,4
train,86_6023,True,ok,5
train,86_6043,True,ok,4
train,86_6063,True,ok,4
train,86_6083,True,ok,3
train,86_6103,True,ok,3
train,86_612,True,ok,4
train,86_6126,True,ok,1
train,86_627,True,ok,2
train,86_632,True,ok,4
train,86_652,True,ok,4
train,86_672,True,ok,4
train,86_692,True,ok,4
train,86_70,True,ok,4
train,86_712,True,ok,4
train,86_732,True,ok,4
train,86_752,True,ok,4
train,86_7527,True,ok,2
train,86_7533,True,ok,2
train,86_7534,True,ok,2
train,86_7554,True,ok,2
train,86_7574,True,ok,2
train,86_7594,True,ok,2
train,86_7614,True,ok,2
train,86_762,True,ok,4
train,86_7634,True,ok,2
train,86_7654,True,ok,2
train,86_7674,True,ok,2
train,86_7694,True,ok,2
train,86_7714,True,ok,2
train,86_7734,True,ok,2
train,86_7754,True,ok,2
train,86_7774,True,ok,2
train,86_7804,True,ok,2
train,86_7814,True,ok,1
train,86_782,True,ok,4
train,86_7831,True,ok,1
train,86_7834,True,ok,1
train,86_792,True,ok,3
